global_step,epoch,step_in_epoch,lr,loss,acc1,acc5,,,,
1927,9,184,0.00003502,1.340979,0.6,0.8,,,,
1928,9,185,0.00003502,1.609854,0.6,0.75,,,,
1929,9,186,0.00003501,1.557405,0.6,0.75,,,,
1930,9,187,0.00003501,1.516404,0.65,0.75,,,,
1931,9,188,0.000035,1.64127,0.6,0.75,,,,
1932,9,189,0.000035,1.286308,0.75,0.8,,,,
1933,9,190,0.000035,0.933949,0.8,0.9,,,,
1934,9,191,0.00003499,1.440842,0.65,0.75,,,,
1935,9,192,0.00003499,0.740153,0.8,0.9,,,,
1936,9,193,0.00003498,1.881947,0.6,0.7,,,,
1937,9,194,0.00003498,0.957442,0.8,0.8,,,,
1938,9,195,0.00003497,0.904174,0.75,0.85,,,,
1939,9,196,0.00003497,0.489771,1,1,,,,
1940,9,197,0.00003497,1.875768,0.55,0.7,,,,
1941,9,198,0.00003496,2.044297,0.45,0.7,,,,
1942,9,199,0.00003496,1.476991,0.65,0.75,,,,
1943,9,200,0.00003495,1.621368,0.55,0.85,,,,
1944,9,201,0.00003495,1.124407,0.75,0.85,,,,
1945,9,202,0.00003494,1.102558,0.75,0.9,,,,
1946,9,203,0.00003494,1.342336,0.65,0.85,,,,
1947,9,204,0.00003494,1.637549,0.65,0.75,,,,
1948,9,205,0.00003493,1.623451,0.65,0.75,,,,
1949,9,206,0.00003493,1.254611,0.7,0.85,,,,
1950,9,207,0.00003492,1.040433,0.7,0.95,,,,
1951,9,208,0.00003492,1.176479,0.7,0.75,,,,
1952,9,209,0.00003491,0.814611,0.8,0.95,,,,
1953,9,210,0.00003491,0.802904,0.8,0.95,,,,
1954,9,211,0.00003491,1.158631,0.8,0.85,,,,
1955,9,212,0.0000349,1.838354,0.65,0.75,,,,
1956,9,213,0.0000349,1.275119,0.7,0.85,,,,
1957,9,214,0.00003489,1.829195,0.65,0.75,,,,
1958,9,215,0.00003489,2.154674,0.55,0.65,,,,
1959,9,216,0.00003489,0.583646,0.9,0.9,,,,
1960,9,217,0.00003488,0.933429,0.75,0.95,,,,
1961,9,218,0.00003488,0.942632,0.8,0.9,,,,
1962,10,1,0.00003487,1.362439,0.7,0.8,,,,
1963,10,2,0.00003487,1.720548,0.55,0.75,,,,
1964,10,3,0.00003486,1.278458,0.7,0.85,,,,
1965,10,4,0.00003486,0.776625,0.8,0.9,,,,
1966,10,5,0.00003486,0.925256,0.7,0.9,,,,
1967,10,6,0.00003485,1.258034,0.7,0.8,,,,
1968,10,7,0.00003485,0.68044,0.8,1,,,,
1969,10,8,0.00003484,1.353228,0.6,0.85,,,,
1970,10,9,0.00003484,0.826212,0.85,0.95,,,,
1971,10,10,0.00003483,1.779582,0.6,0.8,,,,
1972,10,11,0.00003483,1.738989,0.65,0.8,,,,
1973,10,12,0.00003483,1.21058,0.65,0.95,,,,
1974,10,13,0.00003482,1.86504,0.55,0.75,,,,
1975,10,14,0.00003482,1.084563,0.85,0.85,,,,
1976,10,15,0.00003481,0.720409,0.85,0.9,,,,
1977,10,16,0.00003481,2.006842,0.4,0.7,,,,
1978,10,17,0.0000348,1.188871,0.75,0.95,,,,
1979,10,18,0.0000348,1.624327,0.6,0.75,,,,
1980,10,19,0.0000348,1.125536,0.75,0.85,,,,
1981,10,20,0.00003479,1.04735,0.75,0.95,,,,
1982,10,21,0.00003479,1.156512,0.7,0.9,,,,
1983,10,22,0.00003478,0.991028,0.75,0.95,,,,
1984,10,23,0.00003478,1.652192,0.65,0.8,,,,
1985,10,24,0.00003477,0.653831,0.8,1,,,,
1986,10,25,0.00003477,0.58521,0.85,0.95,,,,
1987,10,26,0.00003476,0.795058,0.8,0.95,,,,
1988,10,27,0.00003476,1.584088,0.65,0.7,,,,
1989,10,28,0.00003476,1.041164,0.7,0.95,,,,
1990,10,29,0.00003475,1.166688,0.65,0.85,,,,
1991,10,30,0.00003475,2.011478,0.55,0.7,,,,
1992,10,31,0.00003474,1.016486,0.75,0.95,,,,
1993,10,32,0.00003474,0.930865,0.8,0.9,,,,
1994,10,33,0.00003473,1.139871,0.7,0.9,,,,
1995,10,34,0.00003473,1.607585,0.6,0.7,,,,
1996,10,35,0.00003473,1.439462,0.7,0.8,,,,
1997,10,36,0.00003472,1.290476,0.7,0.8,,,,
1998,10,37,0.00003472,1.634465,0.6,0.75,,,,
1999,10,38,0.00003471,1.253849,0.6,0.85,,,,
2000,10,39,0.00003471,1.525893,0.65,0.8,,,,
2001,10,40,0.0000347,2.027246,0.5,0.75,,,,
2002,10,41,0.0000347,1.288432,0.6,0.85,,,,
2003,10,42,0.0000347,1.265348,0.65,0.85,,,,
2004,10,43,0.00003469,1.944382,0.6,0.75,,,,
2005,10,44,0.00003469,0.835802,0.8,0.9,,,,
2006,10,45,0.00003468,0.824563,0.8,0.9,,,,
2007,10,46,0.00003468,0.902017,0.8,1,,,,
2008,10,47,0.00003467,1.606139,0.5,0.8,,,,
2009,10,48,0.00003467,0.963383,0.8,0.9,,,,
2010,10,49,0.00003467,1.370316,0.7,0.8,,,,
2011,10,50,0.00003466,1.090644,0.75,0.9,,,,
2012,10,51,0.00003466,0.625298,0.9,0.95,,,,
2013,10,52,0.00003465,1.263031,0.7,0.8,,,,
2014,10,53,0.00003465,1.02388,0.85,0.85,,,,
2015,10,54,0.00003464,0.786545,0.85,0.9,,,,
2016,10,55,0.00003464,1.207419,0.7,0.85,,,,
2017,10,56,0.00003463,1.809227,0.6,0.8,,,,
2018,10,57,0.00003463,0.848497,0.85,0.9,,,,
2019,10,58,0.00003463,1.075709,0.7,0.95,,,,
2020,10,59,0.00003462,1.502704,0.6,0.8,,,,
2021,10,60,0.00003462,0.875048,0.8,0.9,,,,
2022,10,61,0.00003461,1.113206,0.7,0.95,,,,
2023,10,62,0.00003461,1.283071,0.65,0.8,,,,
2024,10,63,0.0000346,1.706616,0.6,0.8,,,,
2025,10,64,0.0000346,0.89295,0.8,0.85,,,,
2026,10,65,0.0000346,0.661216,0.85,1,,,,
2027,10,66,0.00003459,0.961146,0.7,0.9,,,,
2028,10,67,0.00003459,0.801098,0.85,0.9,,,,
2029,10,68,0.00003458,1.18464,0.7,0.8,,,,
2030,10,69,0.00003458,1.197997,0.75,0.85,,,,
2031,10,70,0.00003457,1.030076,0.8,0.9,,,,
2032,10,71,0.00003457,0.905104,0.75,0.85,,,,
2033,10,72,0.00003457,1.842009,0.45,0.8,,,,
2034,10,73,0.00003456,0.98162,0.7,0.9,,,,
2035,10,74,0.00003456,1.165303,0.8,0.85,,,,
2036,10,75,0.00003455,1.348527,0.65,0.8,,,,
2037,10,76,0.00003455,1.63569,0.7,0.75,,,,
2038,10,77,0.00003454,1.440323,0.75,0.85,,,,
2039,10,78,0.00003454,0.63053,0.9,0.95,,,,
2040,10,79,0.00003453,1.368586,0.6,0.8,,,,
2041,10,80,0.00003453,0.996001,0.8,0.95,,,,
2042,10,81,0.00003453,1.035833,0.75,0.9,,,,
2043,10,82,0.00003452,1.648288,0.7,0.8,,,,
2044,10,83,0.00003452,1.359366,0.75,0.8,,,,
2045,10,84,0.00003451,1.279582,0.65,0.9,,,,
2046,10,85,0.00003451,1.174089,0.75,0.9,,,,
2047,10,86,0.0000345,1.364689,0.75,0.85,,,,
2048,10,87,0.0000345,1.351309,0.65,0.8,,,,
2049,10,88,0.00003449,1.73985,0.7,0.8,,,,
2050,10,89,0.00003449,0.859027,0.85,0.9,,,,
2051,10,90,0.00003449,1.028427,0.75,0.9,,,,
2052,10,91,0.00003448,1.895254,0.6,0.75,,,,
2053,10,92,0.00003448,1.714842,0.65,0.75,,,,
2054,10,93,0.00003447,0.854685,0.8,0.85,,,,
2055,10,94,0.00003447,1.206204,0.75,0.85,,,,
2056,10,95,0.00003446,1.554655,0.65,0.75,,,,
2057,10,96,0.00003446,0.825108,0.8,0.9,,,,
2058,10,97,0.00003446,0.95744,0.75,0.95,,,,
2059,10,98,0.00003445,0.772311,0.85,0.9,,,,
2060,10,99,0.00003445,0.745226,0.8,0.9,,,,
2061,10,100,0.00003444,1.186681,0.8,0.8,,,,
2062,10,101,0.00003444,1.454427,0.65,0.8,,,,
2063,10,102,0.00003443,0.648644,0.85,0.9,,,,
2064,10,103,0.00003443,1.339692,0.7,0.8,,,,
2065,10,104,0.00003442,1.176674,0.75,0.85,,,,
2066,10,105,0.00003442,1.377874,0.65,0.8,,,,
2067,10,106,0.00003442,1.87132,0.6,0.8,,,,
2068,10,107,0.00003441,0.483658,0.9,0.95,,,,
2069,10,108,0.00003441,1.224091,0.7,0.8,,,,
2070,10,109,0.0000344,0.770859,0.9,0.95,,,,
2071,10,110,0.0000344,1.072255,0.75,0.8,,,,
2072,10,111,0.00003439,1.552868,0.6,0.75,,,,
2073,10,112,0.00003439,1.021225,0.8,0.85,,,,
2074,10,113,0.00003438,1.487087,0.65,0.85,,,,
2075,10,114,0.00003438,1.832469,0.6,0.7,,,,
2076,10,115,0.00003438,1.137215,0.8,0.8,,,,
2077,10,116,0.00003437,1.202668,0.75,0.8,,,,
2078,10,117,0.00003437,0.979099,0.65,0.9,,,,
2079,10,118,0.00003436,0.947075,0.7,0.95,,,,
2080,10,119,0.00003436,1.533215,0.55,0.85,,,,
2081,10,120,0.00003435,1.783502,0.45,0.75,,,,
2082,10,121,0.00003435,0.637121,0.95,0.95,,,,
2083,10,122,0.00003434,1.365072,0.7,0.8,,,,
2084,10,123,0.00003434,1.70753,0.65,0.7,,,,
2085,10,124,0.00003434,0.917253,0.8,0.85,,,,
2086,10,125,0.00003433,0.79538,0.85,0.95,,,,
2087,10,126,0.00003433,1.749023,0.55,0.75,,,,
2088,10,127,0.00003432,1.637349,0.55,0.75,,,,
2089,10,128,0.00003432,1.033337,0.7,1,,,,
2090,10,129,0.00003431,1.301931,0.75,0.85,,,,
2091,10,130,0.00003431,1.200527,0.75,0.85,,,,
2092,10,131,0.0000343,1.10928,0.8,0.8,,,,
2093,10,132,0.0000343,0.615363,0.85,1,,,,
2094,10,133,0.00003429,2.007434,0.5,0.7,,,,
2095,10,134,0.00003429,1.711044,0.65,0.75,,,,
2096,10,135,0.00003429,0.553206,0.9,0.95,,,,
2097,10,136,0.00003428,1.631116,0.7,0.75,,,,
2098,10,137,0.00003428,0.500173,0.95,1,,,,
2099,10,138,0.00003427,1.680362,0.55,0.65,,,,
2100,10,139,0.00003427,1.133653,0.8,0.9,,,,
2101,10,140,0.00003426,1.285235,0.8,0.8,,,,
2102,10,141,0.00003426,0.922189,0.75,0.9,,,,
2103,10,142,0.00003425,1.485233,0.6,0.8,,,,
2104,10,143,0.00003425,0.803361,0.8,0.9,,,,
2105,10,144,0.00003425,0.664048,0.95,0.95,,,,
2106,10,145,0.00003424,0.842689,0.7,0.95,,,,
2107,10,146,0.00003424,0.993632,0.75,0.9,,,,
2108,10,147,0.00003423,0.91805,0.75,0.9,,,,
2109,10,148,0.00003423,1.222317,0.7,0.9,,,,
2110,10,149,0.00003422,1.012527,0.7,0.85,,,,
2111,10,150,0.00003422,1.607645,0.6,0.8,,,,
2112,10,151,0.00003421,2.044608,0.55,0.65,,,,
2113,10,152,0.00003421,1.542023,0.65,0.8,,,,
2114,10,153,0.00003421,1.515333,0.6,0.8,,,,
2115,10,154,0.0000342,1.65976,0.65,0.9,,,,
2116,10,155,0.0000342,0.854522,0.85,0.9,,,,
2117,10,156,0.00003419,1.274995,0.8,0.85,,,,
2118,10,157,0.00003419,1.210471,0.7,0.85,,,,
2119,10,158,0.00003418,0.867283,0.8,0.95,,,,
2120,10,159,0.00003418,1.490979,0.7,0.85,,,,
2121,10,160,0.00003417,0.766741,0.85,0.95,,,,
2122,10,161,0.00003417,1.780973,0.65,0.7,,,,
2123,10,162,0.00003416,1.044861,0.8,0.9,,,,
2124,10,163,0.00003416,0.87067,0.8,0.95,,,,
2125,10,164,0.00003416,0.787809,0.8,1,,,,
2126,10,165,0.00003415,1.468,0.7,0.75,,,,
2127,10,166,0.00003415,1.238506,0.65,0.85,,,,
2128,10,167,0.00003414,1.252156,0.75,0.85,,,,
2129,10,168,0.00003414,1.338351,0.8,0.8,,,,
2130,10,169,0.00003413,1.288336,0.65,0.85,,,,
2131,10,170,0.00003413,1.141518,0.7,0.85,,,,
2132,10,171,0.00003412,0.950858,0.7,0.85,,,,
2133,10,172,0.00003412,1.539067,0.55,0.9,,,,
2134,10,173,0.00003411,1.174242,0.7,0.95,,,,
2135,10,174,0.00003411,1.230787,0.75,0.8,,,,
2136,10,175,0.00003411,1.156459,0.7,0.9,,,,
2137,10,176,0.0000341,1.016639,0.65,0.95,,,,
2138,10,177,0.0000341,1.116475,0.8,0.85,,,,
2139,10,178,0.00003409,1.56393,0.6,0.75,,,,
2140,10,179,0.00003409,0.566481,0.85,0.95,,,,
2141,10,180,0.00003408,1.736011,0.65,0.8,,,,
2142,10,181,0.00003408,1.17016,0.75,0.9,,,,
2143,10,182,0.00003407,1.770603,0.45,0.8,,,,
2144,10,183,0.00003407,1.079519,0.75,0.95,,,,
2145,10,184,0.00003407,1.06084,0.75,1,,,,
2146,10,185,0.00003406,0.953972,0.8,0.85,,,,
2147,10,186,0.00003406,1.037511,0.8,0.9,,,,
2148,10,187,0.00003405,1.860944,0.6,0.8,,,,
2149,10,188,0.00003405,1.012106,0.7,0.9,,,,
2150,10,189,0.00003404,0.955592,0.8,0.9,,,,
2151,10,190,0.00003404,1.711651,0.6,0.75,,,,
2152,10,191,0.00003403,1.034006,0.75,0.9,,,,
2153,10,192,0.00003403,0.662732,0.9,0.95,,,,
2154,10,193,0.00003402,1.198549,0.7,0.8,,,,
2155,10,194,0.00003402,1.355653,0.65,0.85,,,,
2156,10,195,0.00003401,0.891385,0.8,0.95,,,,
2157,10,196,0.00003401,1.359102,0.65,0.8,,,,
2158,10,197,0.00003401,0.885974,0.8,0.9,,,,
2159,10,198,0.000034,0.835505,0.8,0.9,,,,
2160,10,199,0.000034,0.772369,0.85,0.9,,,,
2161,10,200,0.00003399,1.60737,0.55,0.85,,,,
2162,10,201,0.00003399,1.62551,0.65,0.8,,,,
2163,10,202,0.00003398,2.032951,0.6,0.65,,,,
2164,10,203,0.00003398,0.874487,0.85,0.95,,,,
2165,10,204,0.00003397,0.800957,0.85,0.95,,,,
2166,10,205,0.00003397,1.178974,0.75,0.8,,,,
2167,10,206,0.00003396,0.481542,0.85,1,,,,
2168,10,207,0.00003396,1.748012,0.65,0.75,,,,
2169,10,208,0.00003396,0.942611,0.8,0.9,,,,
2170,10,209,0.00003395,1.355828,0.65,0.85,,,,
2171,10,210,0.00003395,0.91522,0.8,0.9,,,,
2172,10,211,0.00003394,1.292792,0.7,0.8,,,,
2173,10,212,0.00003394,1.032435,0.85,0.85,,,,
2174,10,213,0.00003393,0.603407,0.85,0.95,,,,
2175,10,214,0.00003393,1.573228,0.65,0.75,,,,
2176,10,215,0.00003392,1.056386,0.7,0.85,,,,
2177,10,216,0.00003392,1.137396,0.7,0.75,,,,
2178,10,217,0.00003391,1.637294,0.55,0.8,,,,
2179,10,218,0.00003391,1.192051,0.75,0.8,,,,
2180,11,1,0.00003391,0.632139,0.9,0.95,,,,
2181,11,2,0.0000339,1.29019,0.7,0.9,,,,
2182,11,3,0.0000339,1.653315,0.6,0.75,,,,
2183,11,4,0.00003389,1.1954,0.75,0.9,,,,
2184,11,5,0.00003389,0.891118,0.85,0.9,,,,
2185,11,6,0.00003388,1.156957,0.7,0.9,,,,
2186,11,7,0.00003388,1.165483,0.65,0.85,,,,
2187,11,8,0.00003387,1.422863,0.6,0.8,,,,
2188,11,9,0.00003387,1.101799,0.8,0.85,,,,
2189,11,10,0.00003386,1.576205,0.65,0.8,,,,
2190,11,11,0.00003386,0.943756,0.75,0.9,,,,
2191,11,12,0.00003385,0.610413,0.85,0.95,,,,
2192,11,13,0.00003385,0.76928,0.85,0.95,,,,
2193,11,14,0.00003385,0.998133,0.75,0.95,,,,
2194,11,15,0.00003384,1.426562,0.65,0.8,,,,
2195,11,16,0.00003384,0.819669,0.85,0.95,,,,
2196,11,17,0.00003383,0.7229,0.75,1,,,,
2197,11,18,0.00003383,1.666994,0.6,0.7,,,,
2198,11,19,0.00003382,0.346453,0.9,1,,,,
2199,11,20,0.00003382,0.681368,0.9,0.9,,,,
2200,11,21,0.00003381,0.934117,0.8,0.9,,,,
2201,11,22,0.00003381,0.7988,0.7,0.95,,,,
2202,11,23,0.0000338,1.452411,0.7,0.75,,,,
2203,11,24,0.0000338,1.874468,0.65,0.65,,,,
2204,11,25,0.00003379,1.183124,0.7,0.85,,,,
2205,11,26,0.00003379,1.879523,0.5,0.75,,,,
2206,11,27,0.00003379,0.894087,0.8,0.9,,,,
2207,11,28,0.00003378,0.920589,0.8,0.85,,,,
2208,11,29,0.00003378,0.747699,0.85,0.9,,,,
2209,11,30,0.00003377,1.29089,0.75,0.85,,,,
2210,11,31,0.00003377,1.609889,0.6,0.75,,,,
2211,11,32,0.00003376,0.694681,0.9,0.95,,,,
2212,11,33,0.00003376,1.563513,0.7,0.8,,,,
2213,11,34,0.00003375,1.034942,0.8,0.85,,,,
2214,11,35,0.00003375,1.177453,0.8,0.85,,,,
2215,11,36,0.00003374,0.934862,0.75,0.9,,,,
2216,11,37,0.00003374,1.485821,0.6,0.8,,,,
2217,11,38,0.00003373,0.90819,0.8,0.85,,,,
2218,11,39,0.00003373,1.222789,0.7,0.9,,,,
2219,11,40,0.00003372,1.100988,0.7,0.9,,,,
2220,11,41,0.00003372,1.194279,0.65,0.75,,,,
2221,11,42,0.00003372,1.47908,0.75,0.8,,,,
2222,11,43,0.00003371,1.239709,0.6,0.85,,,,
2223,11,44,0.00003371,1.051299,0.7,0.9,,,,
2224,11,45,0.0000337,1.13027,0.75,0.85,,,,
2225,11,46,0.0000337,1.617669,0.7,0.75,,,,
2226,11,47,0.00003369,0.867059,0.75,0.9,,,,
2227,11,48,0.00003369,1.016008,0.8,0.9,,,,
2228,11,49,0.00003368,1.043348,0.7,0.95,,,,
2229,11,50,0.00003368,1.373181,0.6,0.8,,,,
2230,11,51,0.00003367,0.439541,0.95,0.95,,,,
2231,11,52,0.00003367,1.415434,0.7,0.75,,,,
2232,11,53,0.00003366,0.934715,0.75,0.9,,,,
2233,11,54,0.00003366,1.159267,0.65,0.9,,,,
2234,11,55,0.00003365,1.428806,0.65,0.8,,,,
2235,11,56,0.00003365,1.246936,0.75,0.9,,,,
2236,11,57,0.00003365,1.889258,0.6,0.8,,,,
2237,11,58,0.00003364,1.125458,0.65,0.85,,,,
2238,11,59,0.00003364,1.808129,0.45,0.7,,,,
2239,11,60,0.00003363,0.826988,0.8,0.9,,,,
2240,11,61,0.00003363,1.639628,0.5,0.8,,,,
2241,11,62,0.00003362,0.594141,0.9,0.95,,,,
2242,11,63,0.00003362,1.039551,0.75,0.95,,,,
2243,11,64,0.00003361,1.211006,0.75,0.9,,,,
2244,11,65,0.00003361,1.640338,0.6,0.8,,,,
2245,11,66,0.0000336,1.463965,0.55,0.85,,,,
2246,11,67,0.0000336,1.441891,0.65,0.8,,,,
2247,11,68,0.00003359,0.796379,0.9,0.9,,,,
2248,11,69,0.00003359,2.07039,0.6,0.65,,,,
2249,11,70,0.00003358,0.957633,0.8,0.85,,,,
2250,11,71,0.00003358,1.170307,0.7,0.85,,,,
2251,11,72,0.00003358,1.272334,0.75,0.8,,,,
2252,11,73,0.00003357,0.927419,0.85,0.9,,,,
2253,11,74,0.00003357,1.003643,0.7,0.95,,,,
2254,11,75,0.00003356,1.990391,0.6,0.7,,,,
2255,11,76,0.00003356,1.158601,0.75,0.9,,,,
2256,11,77,0.00003355,1.099253,0.8,0.85,,,,
2257,11,78,0.00003355,0.571668,0.85,0.9,,,,
2258,11,79,0.00003354,1.051636,0.65,0.9,,,,
2259,11,80,0.00003354,0.506607,0.9,1,,,,
2260,11,81,0.00003353,1.445534,0.7,0.75,,,,
2261,11,82,0.00003353,0.597331,0.85,0.95,,,,
2262,11,83,0.00003352,1.660846,0.55,0.7,,,,
2263,11,84,0.00003352,1.342482,0.65,0.75,,,,
2264,11,85,0.00003351,1.515067,0.6,0.75,,,,
2265,11,86,0.00003351,1.265445,0.65,0.85,,,,
2266,11,87,0.0000335,1.490748,0.75,0.85,,,,
2267,11,88,0.0000335,1.366923,0.65,0.75,,,,
2268,11,89,0.0000335,0.838057,0.75,0.9,,,,
2269,11,90,0.00003349,1.272311,0.8,0.85,,,,
2270,11,91,0.00003349,0.660951,0.9,0.95,,,,
2271,11,92,0.00003348,1.72401,0.6,0.7,,,,
2272,11,93,0.00003348,1.252432,0.65,0.9,,,,
2273,11,94,0.00003347,1.123708,0.75,0.85,,,,
2274,11,95,0.00003347,0.790775,0.7,0.95,,,,
2275,11,96,0.00003346,1.681283,0.7,0.75,,,,
2276,11,97,0.00003346,1.597013,0.55,0.85,,,,
2277,11,98,0.00003345,1.16205,0.75,0.85,,,,
2278,11,99,0.00003345,0.997377,0.7,0.95,,,,
2279,11,100,0.00003344,1.616538,0.55,0.8,,,,
2280,11,101,0.00003344,0.633525,0.9,0.95,,,,
2281,11,102,0.00003343,1.279565,0.75,0.8,,,,
2282,11,103,0.00003343,1.110294,0.75,0.9,,,,
2283,11,104,0.00003342,1.813683,0.65,0.7,,,,
2284,11,105,0.00003342,1.587349,0.55,0.85,,,,
2285,11,106,0.00003341,2.082955,0.6,0.7,,,,
2286,11,107,0.00003341,0.893627,0.8,0.95,,,,
2287,11,108,0.00003341,1.185555,0.7,0.85,,,,
2288,11,109,0.0000334,0.958417,0.8,0.85,,,,
2289,11,110,0.0000334,0.902004,0.8,0.95,,,,
2290,11,111,0.00003339,0.700068,0.85,0.9,,,,
2291,11,112,0.00003339,0.387603,0.95,1,,,,
2292,11,113,0.00003338,0.733093,0.75,0.95,,,,
2293,11,114,0.00003338,0.955779,0.85,0.85,,,,
2294,11,115,0.00003337,1.580418,0.55,0.85,,,,
2295,11,116,0.00003337,0.827938,0.75,0.95,,,,
2296,11,117,0.00003336,1.315844,0.7,0.75,,,,
2297,11,118,0.00003336,1.113065,0.7,0.95,,,,
2298,11,119,0.00003335,1.869015,0.5,0.75,,,,
2299,11,120,0.00003335,1.132622,0.8,0.8,,,,
2300,11,121,0.00003334,0.734604,0.9,0.9,,,,
2301,11,122,0.00003334,1.404974,0.75,0.8,,,,
2302,11,123,0.00003333,1.298792,0.7,0.85,,,,
2303,11,124,0.00003333,0.785727,0.85,0.95,,,,
2304,11,125,0.00003332,1.068071,0.65,0.9,,,,
2305,11,126,0.00003332,1.110838,0.8,0.8,,,,
2306,11,127,0.00003332,1.420395,0.6,0.9,,,,
2307,11,128,0.00003331,1.040579,0.75,0.8,,,,
2308,11,129,0.00003331,0.899949,0.9,0.9,,,,
2309,11,130,0.0000333,0.933241,0.75,0.85,,,,
2310,11,131,0.0000333,1.335148,0.7,0.85,,,,
2311,11,132,0.00003329,0.888384,0.75,0.85,,,,
2312,11,133,0.00003329,0.620849,0.85,0.95,,,,
2313,11,134,0.00003328,1.091774,0.8,0.9,,,,
2314,11,135,0.00003328,1.42432,0.7,0.85,,,,
2315,11,136,0.00003327,0.679343,0.9,0.95,,,,
2316,11,137,0.00003327,1.502771,0.7,0.7,,,,
2317,11,138,0.00003326,1.058492,0.65,0.9,,,,
2318,11,139,0.00003326,0.8438,0.85,0.9,,,,
2319,11,140,0.00003325,0.760014,0.75,1,,,,
2320,11,141,0.00003325,1.52414,0.55,0.8,,,,
2321,11,142,0.00003324,0.997043,0.8,0.9,,,,
2322,11,143,0.00003324,0.535649,0.9,0.95,,,,
2323,11,144,0.00003323,0.978944,0.75,0.85,,,,
2324,11,145,0.00003323,1.295148,0.7,0.8,,,,
2325,11,146,0.00003322,0.91458,0.85,0.85,,,,
2326,11,147,0.00003322,0.683545,0.85,0.95,,,,
2327,11,148,0.00003321,1.011622,0.75,0.9,,,,
2328,11,149,0.00003321,0.727649,0.8,0.95,,,,
2329,11,150,0.0000332,1.531448,0.65,0.8,,,,
2330,11,151,0.0000332,1.117465,0.75,0.85,,,,
2331,11,152,0.0000332,0.641502,0.85,0.9,,,,
2332,11,153,0.00003319,1.199369,0.65,0.9,,,,
2333,11,154,0.00003319,0.765225,0.85,0.95,,,,
2334,11,155,0.00003318,1.64317,0.65,0.8,,,,
2335,11,156,0.00003318,1.529593,0.75,0.8,,,,
2336,11,157,0.00003317,1.586147,0.65,0.75,,,,
2337,11,158,0.00003317,1.431125,0.65,0.8,,,,
2338,11,159,0.00003316,1.187266,0.7,0.9,,,,
2339,11,160,0.00003316,1.350368,0.7,0.8,,,,
2340,11,161,0.00003315,1.1217,0.75,0.8,,,,
2341,11,162,0.00003315,1.099072,0.75,0.9,,,,
2342,11,163,0.00003314,1.847046,0.55,0.75,,,,
2343,11,164,0.00003314,0.669434,0.85,0.95,,,,
2344,11,165,0.00003313,1.640608,0.55,0.8,,,,
2345,11,166,0.00003313,1.026494,0.7,0.9,,,,
2346,11,167,0.00003312,2.119878,0.5,0.7,,,,
2347,11,168,0.00003312,0.901226,0.85,0.9,,,,
2348,11,169,0.00003311,1.095603,0.8,0.9,,,,
2349,11,170,0.00003311,0.909302,0.7,0.95,,,,
2350,11,171,0.0000331,1.145842,0.65,0.9,,,,
2351,11,172,0.0000331,0.636694,0.8,0.95,,,,
2352,11,173,0.00003309,0.778575,0.8,0.95,,,,
2353,11,174,0.00003309,0.890215,0.85,0.85,,,,
2354,11,175,0.00003308,1.282521,0.7,0.85,,,,
2355,11,176,0.00003308,0.870712,0.85,0.9,,,,
2356,11,177,0.00003307,0.91796,0.75,0.95,,,,
2357,11,178,0.00003307,0.966729,0.75,0.9,,,,
2358,11,179,0.00003307,0.556307,0.9,0.9,,,,
2359,11,180,0.00003306,0.702034,0.8,0.9,,,,
2360,11,181,0.00003306,1.503521,0.65,0.75,,,,
2361,11,182,0.00003305,1.22075,0.75,0.85,,,,
2362,11,183,0.00003305,1.456627,0.7,0.8,,,,
2363,11,184,0.00003304,0.243497,0.95,1,,,,
2364,11,185,0.00003304,0.408315,0.9,0.95,,,,
2365,11,186,0.00003303,0.997929,0.8,0.8,,,,
2366,11,187,0.00003303,1.459586,0.65,0.8,,,,
2367,11,188,0.00003302,1.286931,0.75,0.85,,,,
2368,11,189,0.00003302,1.248508,0.7,0.85,,,,
2369,11,190,0.00003301,0.954884,0.7,0.85,,,,
2370,11,191,0.00003301,0.879046,0.75,0.9,,,,
2371,11,192,0.000033,0.171309,1,1,,,,
2372,11,193,0.000033,1.270863,0.65,0.85,,,,
2373,11,194,0.00003299,1.444962,0.65,0.8,,,,
2374,11,195,0.00003299,0.846304,0.8,0.9,,,,
2375,11,196,0.00003298,0.531694,0.9,0.9,,,,
2376,11,197,0.00003298,0.976178,0.7,0.95,,,,
2377,11,198,0.00003297,1.426211,0.6,0.85,,,,
2378,11,199,0.00003297,0.805295,0.8,1,,,,
2379,11,200,0.00003296,0.605537,0.85,1,,,,
2380,11,201,0.00003296,0.92118,0.8,0.9,,,,
2381,11,202,0.00003295,0.772685,0.75,0.9,,,,
2382,11,203,0.00003295,1.049854,0.75,0.95,,,,
2383,11,204,0.00003294,1.415147,0.65,0.75,,,,
2384,11,205,0.00003294,1.15433,0.7,0.8,,,,
2385,11,206,0.00003293,1.082589,0.6,0.9,,,,
2386,11,207,0.00003293,1.504946,0.6,0.8,,,,
2387,11,208,0.00003292,1.631229,0.65,0.8,,,,
2388,11,209,0.00003292,0.961653,0.75,0.9,,,,
2389,11,210,0.00003291,1.312229,0.6,0.85,,,,
2390,11,211,0.00003291,0.562506,0.85,1,,,,
2391,11,212,0.0000329,1.132303,0.8,0.8,,,,
2392,11,213,0.0000329,1.58762,0.7,0.8,,,,
2393,11,214,0.00003289,0.837863,0.9,0.9,,,,
